Trading date,open,close,high,low,volume
2019-01-25,2657.44,2664.76,2672.38,2657.33,3821000000.0
2019-01-28,2644.97,2643.85,2644.97,2624.06,3630820000.0
2019-01-29,2644.89,2640.0,2650.93,2631.05,3518070000.0
2019-01-30,2653.62,2681.05,2690.44,2648.34,3883270000.0
2019-01-31,2685.49,2704.1,2708.95,2678.65,4953800000.0
2019-02-01,2702.32,2706.53,2716.66,2696.88,3782490000.0
2019-02-04,2706.49,2724.87,2724.99,2698.75,3369450000.0
2019-02-05,2728.34,2737.7,2738.98,2724.03,3597620000.0
2019-02-06,2735.05,2731.61,2738.08,2724.15,3486590000.0
2019-02-07,2717.53,2706.05,2719.32,2687.26,4114040000.0
2019-02-08,2692.36,2707.88,2708.07,2681.83,3649510000.0
2019-02-11,2712.4,2709.8,2718.05,2703.79,3395330000.0
2019-02-12,2722.61,2744.73,2748.19,2722.61,3843020000.0
2019-02-13,2750.3,2753.03,2761.85,2748.63,3684910000.0
2019-02-14,2743.5,2745.73,2757.9,2731.23,3845390000.0
2019-02-15,2760.24,2775.6,2775.66,2760.24,3648680000.0
2019-02-19,2769.28,2779.76,2787.33,2767.29,3535270000.0
2019-02-20,2779.05,2784.7,2789.88,2774.06,3904830000.0
2019-02-21,2780.24,2774.88,2781.58,2764.55,3598260000.0
2019-02-22,2780.67,2792.67,2794.2,2779.11,3429350000.0
2019-02-25,2804.35,2796.11,2813.49,2794.99,3860260000.0
2019-02-26,2792.36,2793.9,2803.12,2789.47,3676200000.0
2019-02-27,2787.5,2792.38,2795.76,2775.13,3771790000.0
2019-02-28,2788.11,2784.49,2793.73,2782.51,4445780000.0
2019-03-01,2798.22,2803.69,2808.02,2787.38,3994950000.0
2019-03-04,2814.37,2792.81,2816.88,2767.66,3949730000.0
2019-03-05,2794.41,2789.65,2796.44,2782.97,3631380000.0
2019-03-06,2790.27,2771.45,2790.27,2768.69,3800180000.0
2019-03-07,2766.53,2748.93,2767.25,2739.09,3932150000.0
2019-03-08,2730.79,2743.07,2744.13,2722.27,3424300000.0
2019-03-11,2747.61,2783.3,2784.0,2747.61,3764850000.0
2019-03-12,2787.34,2791.52,2798.32,2786.73,3432340000.0
2019-03-13,2799.78,2810.92,2821.24,2799.78,3782250000.0
2019-03-14,2810.38,2808.48,2815.0,2803.46,3505670000.0
2019-03-15,2810.79,2822.48,2830.73,2810.79,5969780000.0
2019-03-18,2822.61,2832.94,2835.41,2821.99,3620770000.0
2019-03-19,2840.76,2832.57,2852.42,2823.27,3650740000.0
2019-03-20,2831.34,2824.23,2843.54,2812.43,3779160000.0
2019-03-21,2819.72,2854.88,2860.31,2817.38,3612620000.0
2019-03-22,2844.52,2800.71,2846.16,2800.47,4253730000.0
2019-03-25,2796.01,2798.36,2809.79,2785.02,3406110000.0
2019-03-26,2812.66,2818.46,2829.87,2803.99,3288570000.0
2019-03-27,2819.72,2805.37,2825.56,2787.72,3422400000.0
2019-03-28,2809.4,2815.44,2819.71,2798.77,3185460000.0
2019-03-29,2828.27,2834.4,2836.03,2819.23,3752520000.0
2019-04-01,2848.63,2867.19,2869.4,2848.63,3560090000.0
2019-04-02,2868.24,2867.24,2872.9,2858.75,3267210000.0
2019-04-03,2876.09,2873.4,2885.25,2865.17,3570000000.0
2019-04-04,2873.99,2879.39,2881.28,2867.14,3038740000.0
2019-04-05,2884.16,2892.74,2893.24,2882.99,3155970000.0
2019-04-08,2888.46,2895.77,2895.95,2880.78,3056460000.0
2019-04-09,2886.58,2878.2,2886.88,2873.33,3032480000.0
2019-04-10,2881.37,2888.21,2889.71,2879.13,3092230000.0
2019-04-11,2891.92,2888.32,2893.42,2881.99,2970650000.0
2019-04-12,2900.86,2907.41,2910.54,2898.37,3726050000.0
2019-04-15,2908.32,2905.58,2909.6,2896.48,3114530000.0
2019-04-16,2912.26,2907.06,2916.06,2900.71,3403120000.0
2019-04-17,2916.04,2900.45,2918.0,2895.45,3648100000.0
2019-04-18,2904.81,2905.03,2908.4,2891.9,3507100000.0
2019-04-22,2898.78,2907.97,2909.51,2896.35,3010130000.0
2019-04-23,2909.99,2933.68,2936.31,2908.53,3674480000.0
2019-04-24,2934.0,2927.25,2936.83,2926.05,3468480000.0
2019-04-25,2928.99,2926.17,2933.1,2912.84,3440010000.0
2019-04-26,2925.81,2939.88,2939.88,2917.56,3264390000.0
2019-04-29,2940.58,2943.03,2949.52,2939.35,3150390000.0
2019-04-30,2937.14,2945.83,2948.22,2924.11,3939760000.0
2019-05-01,2952.33,2923.73,2954.13,2923.36,3669330000.0
2019-05-02,2922.16,2917.52,2931.68,2900.5,3802290000.0
2019-05-03,2929.21,2945.64,2947.85,2929.21,3357180000.0
2019-05-06,2908.89,2932.47,2937.32,2898.21,3203260000.0
2019-05-07,2913.03,2884.05,2913.03,2862.6,3793060000.0
2019-05-08,2879.61,2879.42,2897.96,2873.28,3543110000.0
2019-05-09,2859.84,2870.72,2875.97,2836.4,3659050000.0
2019-05-10,2863.1,2881.4,2891.31,2825.39,3566780000.0
2019-05-13,2840.19,2811.87,2840.19,2801.43,3900270000.0
2019-05-14,2820.12,2834.41,2852.54,2820.12,3354860000.0
2019-05-15,2820.38,2850.96,2858.68,2815.08,3140900000.0
2019-05-16,2855.8,2876.32,2892.15,2855.8,3338470000.0
2019-05-17,2858.6,2859.53,2885.48,2854.23,3316040000.0
2019-05-20,2841.94,2840.23,2853.86,2831.29,3293750000.0
2019-05-21,2854.02,2864.36,2868.88,2854.02,3223050000.0
2019-05-22,2856.06,2856.27,2865.47,2851.11,3194000000.0
2019-05-23,2836.7,2822.24,2836.7,2805.49,3899320000.0
2019-05-24,2832.41,2826.06,2841.36,2820.19,2889230000.0
2019-05-28,2830.03,2802.39,2840.51,2801.58,4146980000.0
2019-05-29,2790.25,2783.02,2792.03,2766.06,3701110000.0
2019-05-30,2786.94,2788.86,2799.0,2776.74,3276030000.0
2019-05-31,2766.15,2752.06,2768.98,2750.52,3982670000.0
2019-06-03,2751.53,2744.45,2763.07,2728.81,3952360000.0
2019-06-04,2762.64,2803.27,2804.49,2762.64,3814130000.0
2019-06-05,2818.09,2826.15,2827.28,2800.92,3570760000.0
2019-06-06,2828.51,2843.49,2852.1,2822.45,3445140000.0
2019-06-07,2852.87,2873.34,2884.97,2852.87,3244380000.0
2019-06-10,2885.83,2886.73,2904.77,2885.51,3209890000.0
2019-06-11,2903.27,2885.72,2910.61,2878.53,3551000000.0
2019-06-12,2882.73,2879.84,2888.57,2874.68,3039870000.0
2019-06-13,2886.24,2891.64,2895.24,2881.99,3100640000.0
2019-06-14,2886.82,2886.98,2894.45,2879.62,2992810000.0
2019-06-17,2889.75,2889.67,2897.27,2887.3,2828400000.0
2019-06-18,2906.71,2917.75,2930.79,2905.44,3441540000.0
2019-06-19,2920.55,2926.46,2931.74,2911.43,3300220000.0
2019-06-20,2949.6,2954.18,2958.06,2931.5,3943060000.0
2019-06-21,2952.71,2950.46,2964.15,2946.87,5003540000.0
2019-06-24,2951.42,2945.35,2954.92,2944.05,3136960000.0
2019-06-25,2945.78,2917.38,2946.52,2916.01,3579430000.0
2019-06-26,2926.07,2913.78,2932.59,2912.99,3511350000.0
2019-06-27,2919.66,2924.92,2929.3,2918.57,3162500000.0
2019-06-28,2932.94,2941.76,2943.98,2929.05,5422650000.0
2019-07-01,2971.41,2964.33,2977.93,2952.22,3524860000.0
2019-07-02,2964.66,2973.01,2973.21,2955.92,3224490000.0
2019-07-03,2978.08,2995.82,2995.84,2977.96,1963570000.0
2019-07-05,2984.25,2990.41,2994.03,2967.97,2434680000.0
2019-07-08,2979.77,2975.95,2980.76,2970.09,2922360000.0
2019-07-09,2965.52,2979.63,2981.9,2963.44,3033330000.0
2019-07-10,2989.3,2993.07,3002.98,2984.62,3157800000.0
2019-07-11,2999.62,2999.91,3002.33,2988.8,3155710000.0
2019-07-12,3003.36,3013.77,3013.92,3001.87,2984140000.0
2019-07-15,3017.8,3014.3,3017.8,3008.77,2876100000.0
2019-07-16,3012.13,3004.04,3015.02,3001.15,3297030000.0
2019-07-17,3005.1,2984.42,3005.26,2984.25,3185650000.0
2019-07-18,2978.87,2995.11,2998.28,2973.09,3369820000.0
2019-07-19,3004.26,2976.61,3006.02,2975.86,3285890000.0
2019-07-22,2981.93,2985.03,2990.71,2976.65,3016200000.0
2019-07-23,2994.74,3005.47,3005.9,2988.56,3333810000.0
2019-07-24,2998.77,3019.56,3019.59,2996.82,3433220000.0
2019-07-25,3016.26,3003.67,3016.31,2997.24,3657050000.0
2019-07-26,3013.25,3025.86,3027.98,3012.59,3260170000.0
2019-07-29,3024.47,3020.97,3025.61,3014.3,3224490000.0
2019-07-30,3007.66,3013.18,3017.19,3000.94,3632770000.0
2019-07-31,3016.22,2980.38,3017.4,2958.08,4626330000.0
2019-08-01,2980.32,2953.56,3013.59,2945.23,4793810000.0
2019-08-02,2943.9,2932.05,2945.5,2914.11,3882810000.0
2019-08-05,2898.07,2844.74,2898.07,2822.12,4542850000.0
2019-08-06,2861.18,2881.77,2884.4,2847.42,4156640000.0
2019-08-07,2858.65,2883.98,2892.17,2825.71,4512720000.0
2019-08-08,2896.21,2938.09,2938.72,2894.47,4118530000.0
2019-08-09,2930.51,2918.65,2935.75,2900.15,3356850000.0
2019-08-12,2907.07,2882.7,2907.58,2873.14,3328570000.0
2019-08-13,2880.72,2926.32,2943.31,2877.05,3857190000.0
2019-08-14,2894.15,2840.6,2894.15,2839.64,4325150000.0
2019-08-15,2846.2,2847.6,2856.67,2825.51,4041720000.0
2019-08-16,2864.74,2888.68,2893.63,2864.74,3524080000.0
2019-08-19,2913.48,2923.65,2931.0,2913.48,3221050000.0
2019-08-20,2919.01,2900.51,2923.63,2899.6,3067710000.0
2019-08-21,2922.04,2924.43,2928.73,2917.91,3016540000.0
2019-08-22,2930.94,2922.95,2939.08,2904.51,2893660000.0
2019-08-23,2911.07,2847.11,2927.01,2834.97,3942520000.0
2019-08-26,2866.7,2878.38,2879.27,2856.0,2859790000.0
2019-08-27,2893.14,2869.16,2898.79,2860.59,3537490000.0
2019-08-28,2861.28,2887.94,2890.03,2853.05,3102480000.0
2019-08-29,2910.37,2924.58,2930.5,2905.67,3177150000.0
2019-08-30,2937.09,2926.46,2940.43,2913.32,3009910000.0
2019-09-03,2909.01,2906.27,2914.39,2891.85,3427830000.0
2019-09-04,2924.67,2937.78,2938.84,2921.86,3167900000.0
2019-09-05,2960.6,2976.0,2985.86,2960.6,3902600000.0
2019-09-06,2980.33,2978.71,2985.03,2972.51,3209340000.0
2019-09-09,2988.43,2978.43,2989.43,2969.39,4031120000.0
2019-09-10,2971.01,2979.39,2979.39,2957.01,4393040000.0
2019-09-11,2981.41,3000.93,3000.93,2975.31,3934370000.0
2019-09-12,3009.08,3009.57,3020.74,3000.92,3796990000.0
2019-09-13,3012.21,3007.39,3017.33,3002.9,3557010000.0
2019-09-16,2996.41,2997.96,3002.19,2990.67,4285860000.0
2019-09-17,2995.67,3005.7,3006.21,2993.73,3673250000.0
2019-09-18,3001.5,3006.73,3007.83,2978.57,3458800000.0
2019-09-19,3010.36,3006.79,3021.99,3003.16,3265660000.0
2019-09-20,3008.42,2992.07,3016.37,2984.68,6103440000.0
2019-09-23,2983.5,2991.78,2999.15,2982.23,3187250000.0
2019-09-24,3002.43,2966.6,3007.98,2957.73,3872800000.0
2019-09-25,2968.35,2984.87,2989.82,2952.86,3331200000.0
2019-09-26,2985.73,2977.62,2987.28,2963.71,3084910000.0
2019-09-27,2985.47,2961.79,2987.31,2945.53,3246480000.0
2019-09-30,2967.07,2976.74,2983.85,2967.07,3249130000.0
2019-10-01,2983.69,2940.25,2992.53,2938.7,3560750000.0
2019-10-02,2924.78,2887.61,2924.78,2874.93,3914180000.0
2019-10-03,2885.38,2910.63,2911.13,2855.94,3515130000.0
2019-10-04,2918.56,2952.01,2953.74,2918.56,3005600000.0
2019-10-07,2944.23,2938.79,2959.75,2935.68,2959050000.0
2019-10-08,2920.4,2893.06,2925.47,2892.66,3370700000.0
2019-10-09,2911.1,2919.4,2929.32,2907.41,2735350000.0
2019-10-10,2918.55,2938.13,2948.46,2917.12,3234400000.0
2019-10-11,2963.07,2970.27,2993.28,2963.07,3581320000.0
2019-10-14,2965.81,2966.15,2972.84,2962.94,2559270000.0
2019-10-15,2973.61,2995.68,3003.28,2973.61,3345090000.0
2019-10-16,2989.68,2989.69,2997.54,2985.2,3230320000.0
2019-10-17,3000.77,2997.95,3008.29,2991.79,3103470000.0
2019-10-18,2996.84,2986.2,3000.0,2976.31,3268970000.0
2019-10-21,2996.48,3006.72,3007.33,2995.35,3271960000.0
2019-10-22,3010.73,2995.99,3014.57,2995.04,3527540000.0
2019-10-23,2994.01,3004.52,3004.78,2991.21,3413600000.0
2019-10-24,3014.78,3010.29,3016.07,3000.42,3696510000.0
2019-10-25,3003.32,3022.55,3027.39,3001.94,3379060000.0
2019-10-28,3032.12,3039.42,3044.08,3032.12,3524970000.0
2019-10-29,3035.39,3036.89,3047.87,3034.81,3594430000.0
2019-10-30,3039.74,3046.77,3050.1,3025.96,3779660000.0
2019-10-31,3046.9,3037.56,3046.9,3023.19,4149310000.0
2019-11-01,3050.72,3066.91,3066.95,3050.72,3956290000.0
2019-11-04,3078.96,3078.27,3085.2,3074.87,4178040000.0
2019-11-05,3080.8,3074.62,3083.95,3072.15,4490590000.0
2019-11-06,3075.1,3076.78,3078.34,3065.89,4465510000.0
2019-11-07,3087.02,3085.18,3097.77,3080.23,4151990000.0
2019-11-08,3081.25,3093.08,3093.09,3073.58,3508160000.0
2019-11-11,3080.33,3087.01,3088.33,3075.82,3041120000.0
2019-11-12,3089.28,3091.84,3102.61,3084.73,3495560000.0
2019-11-13,3084.18,3094.04,3098.06,3078.8,3513720000.0
2019-11-14,3090.75,3096.63,3098.2,3083.26,3282090000.0
2019-11-15,3107.92,3120.46,3120.46,3104.6,3359800000.0
2019-11-18,3117.91,3122.03,3124.17,3112.06,3440140000.0
2019-11-19,3127.45,3120.18,3127.64,3113.47,3613670000.0
2019-11-20,3114.66,3108.46,3118.97,3091.41,4041010000.0
2019-11-21,3108.49,3103.54,3110.11,3094.55,3744010000.0
2019-11-22,3111.41,3110.29,3112.87,3099.26,3235270000.0
2019-11-25,3117.44,3133.64,3133.83,3117.44,3514310000.0
2019-11-26,3134.85,3140.52,3142.69,3131.0,4600450000.0
2019-11-27,3145.49,3153.63,3154.26,3143.41,3035470000.0
2019-11-29,3147.18,3140.98,3150.3,3139.34,1743420000.0
2019-12-02,3143.85,3113.87,3144.31,3110.78,3285750000.0
2019-12-03,3087.41,3093.2,3094.97,3070.33,3671580000.0
2019-12-04,3103.5,3112.76,3119.38,3102.53,3702980000.0
2019-12-05,3119.21,3117.43,3119.45,3103.76,3360480000.0
2019-12-06,3134.62,3145.91,3150.6,3134.62,3483310000.0
2019-12-09,3141.86,3135.96,3148.87,3135.46,3400470000.0
2019-12-10,3135.36,3132.52,3142.12,3126.09,3346310000.0
2019-12-11,3135.75,3141.63,3143.98,3133.21,3257650000.0
2019-12-12,3141.23,3168.57,3176.28,3138.47,4003200000.0
2019-12-13,3166.65,3168.8,3182.68,3156.51,3757650000.0
2019-12-16,3183.63,3191.45,3197.71,3183.63,4070200000.0
2019-12-17,3195.4,3192.52,3198.22,3191.03,3842940000.0
2019-12-18,3195.21,3191.14,3198.48,3191.14,4029950000.0
2019-12-19,3192.32,3205.37,3205.48,3192.32,3784360000.0
2019-12-20,3223.33,3221.22,3225.65,3216.03,6457480000.0
2019-12-23,3226.05,3224.01,3227.78,3222.3,3064530000.0
2019-12-24,3225.45,3223.38,3226.43,3220.51,1296530000.0
2019-12-26,3227.2,3239.91,3240.08,3227.2,2164540000.0
2019-12-27,3247.23,3240.02,3247.93,3234.37,2429150000.0
2019-12-30,3240.09,3221.29,3240.92,3216.57,3021720000.0
2019-12-31,3215.18,3230.78,3231.72,3212.03,2894760000.0
2020-01-02,3244.67,3257.85,3258.14,3235.53,3459930000.0
2020-01-03,3226.36,3234.85,3246.15,3222.34,3484700000.0
2020-01-06,3217.55,3246.28,3246.84,3214.64,3702460000.0
2020-01-07,3241.86,3237.18,3244.91,3232.43,3435910000.0
2020-01-08,3238.59,3253.05,3267.07,3236.67,3726840000.0
2020-01-09,3266.03,3274.7,3275.58,3263.67,3641230000.0
2020-01-10,3281.81,3265.35,3282.99,3260.86,3214580000.0
2020-01-13,3271.13,3288.13,3288.13,3268.43,3459390000.0
2020-01-14,3285.35,3283.15,3294.25,3277.19,3687620000.0
2020-01-15,3282.27,3289.29,3298.66,3280.69,3721490000.0
2020-01-16,3302.97,3316.81,3317.11,3302.82,3540580000.0
2020-01-17,3323.66,3329.62,3329.88,3318.86,3726220000.0
2020-01-21,3321.03,3320.79,3329.79,3316.61,4104840000.0
2020-01-22,3330.02,3321.75,3337.77,3320.04,3623780000.0
2020-01-23,3315.77,3325.54,3326.88,3301.87,3766710000.0
2020-01-24,3333.1,3295.47,3333.18,3281.53,3708780000.0
2020-01-27,3247.16,3243.63,3258.85,3234.5,3831050000.0
2020-01-28,3255.35,3276.24,3285.78,3253.22,3531570000.0
2020-01-29,3289.46,3273.4,3293.47,3271.89,3600250000.0
2020-01-30,3256.45,3283.66,3285.91,3242.8,3790350000.0
2020-01-31,3282.33,3225.52,3282.33,3214.68,4529700000.0
2020-02-03,3235.66,3248.92,3268.44,3235.66,3760460000.0
2020-02-04,3280.61,3297.59,3306.92,3280.61,3996900000.0
2020-02-05,3324.91,3334.69,3337.58,3313.75,4121480000.0
2020-02-06,3344.92,3345.78,3347.96,3334.39,3887250000.0
2020-02-07,3335.54,3327.71,3341.42,3322.12,3733920000.0
2020-02-10,3318.28,3352.09,3352.26,3317.77,3462730000.0
2020-02-11,3365.87,3357.75,3375.63,3352.72,3762940000.0
2020-02-12,3370.5,3379.45,3381.47,3369.72,3930910000.0
2020-02-13,3365.9,3373.94,3385.09,3360.52,3500890000.0
2020-02-14,3378.08,3380.16,3380.69,3366.15,3419700000.0
2020-02-18,3369.04,3370.29,3375.01,3355.61,3750400000.0
2020-02-19,3380.39,3386.15,3393.52,3378.83,3614200000.0
2020-02-20,3380.45,3373.23,3389.15,3341.02,4019180000.0
2020-02-21,3360.5,3337.75,3360.76,3328.45,3908780000.0
2020-02-24,3257.61,3225.89,3259.81,3214.65,4851160000.0
2020-02-25,3238.94,3128.21,3246.99,3118.77,5596760000.0
2020-02-26,3139.9,3116.39,3182.51,3108.99,5484650000.0
2020-02-27,3062.54,2978.76,3097.07,2977.39,7064710000.0
2020-02-28,2916.9,2954.22,2959.72,2855.84,8569570000.0
2020-03-02,2974.28,3090.23,3090.96,2945.19,6381330000.0
2020-03-03,3096.46,3003.37,3136.72,2976.63,6376510000.0
2020-03-04,3045.75,3130.12,3130.97,3034.38,5073020000.0
2020-03-05,3075.7,3023.94,3083.04,2999.83,5579290000.0
2020-03-06,2954.2,2972.37,2985.93,2901.54,6555240000.0
2020-03-09,2863.89,2746.56,2863.89,2734.43,8441290000.0
2020-03-10,2813.48,2882.23,2882.59,2734.0,7642040000.0
2020-03-11,2825.6,2741.38,2825.6,2707.22,7431200000.0
2020-03-12,2630.86,2480.64,2660.95,2478.86,8850810000.0
2020-03-13,2569.99,2711.02,2711.33,2492.37,8299070000.0
2020-03-16,2508.59,2386.13,2562.98,2380.94,7805450000.0
2020-03-17,2425.66,2529.19,2553.93,2367.04,8370250000.0
2020-03-18,2436.5,2398.1,2453.57,2280.52,8799300000.0
2020-03-19,2393.48,2409.39,2466.97,2319.78,7956100000.0
2020-03-20,2431.94,2304.92,2453.01,2295.56,9053950000.0
2020-03-23,2290.71,2237.4,2300.73,2191.86,7411380000.0
2020-03-24,2344.44,2447.33,2449.71,2344.44,7563150000.0
2020-03-25,2457.77,2475.56,2571.42,2407.53,8300010000.0
2020-03-26,2501.29,2630.07,2637.01,2500.72,7766990000.0
2020-03-27,2555.87,2541.47,2615.91,2520.02,6201670000.0
2020-03-30,2558.98,2626.65,2631.8,2545.28,5751120000.0
2020-03-31,2614.69,2584.59,2641.39,2571.15,6576210000.0
2020-04-01,2498.08,2470.5,2522.75,2447.49,5964000000.0
2020-04-02,2458.54,2526.9,2533.22,2455.79,6464190000.0
2020-04-03,2514.92,2488.65,2538.18,2459.96,6096970000.0
2020-04-06,2578.28,2663.68,2676.85,2574.57,6403840000.0
2020-04-07,2738.65,2659.41,2756.89,2657.67,7050410000.0
2020-04-08,2685.0,2749.98,2760.75,2663.3,5875710000.0
2020-04-09,2776.99,2789.82,2818.57,2762.36,7899550000.0
2020-04-13,2782.46,2761.63,2782.46,2721.17,5319530000.0
2020-04-14,2805.1,2846.06,2851.85,2805.1,5615730000.0
2020-04-15,2795.64,2783.36,2801.88,2761.54,5208000000.0
2020-04-16,2799.34,2799.55,2806.51,2764.32,5228810000.0
2020-04-17,2842.43,2874.56,2879.22,2830.88,5804810000.0
2020-04-20,2845.62,2823.16,2868.98,2820.43,5228630000.0
2020-04-21,2784.81,2736.56,2785.54,2727.1,5121010000.0
2020-04-22,2787.89,2799.31,2815.1,2775.95,5084920000.0
2020-04-23,2810.42,2797.8,2844.9,2794.26,5773530000.0
2020-04-24,2812.64,2836.74,2842.71,2791.76,5382810000.0
2020-04-27,2854.65,2878.48,2887.72,2852.89,5203930000.0
2020-04-28,2909.96,2863.39,2921.15,2860.71,5691160000.0
2020-04-29,2918.46,2939.51,2954.86,2912.16,6645640000.0
2020-04-30,2930.91,2912.43,2930.91,2892.47,6544980000.0
2020-05-01,2869.09,2830.71,2869.09,2821.61,4759810000.0
2020-05-04,2815.01,2842.74,2844.24,2797.85,4735930000.0
2020-05-05,2868.88,2868.44,2898.23,2863.55,5140290000.0
2020-05-06,2883.14,2848.42,2891.11,2847.65,4892570000.0
2020-05-07,2878.26,2881.19,2901.92,2876.48,5178790000.0
2020-05-08,2908.83,2929.8,2932.16,2902.88,4876030000.0
2020-05-11,2915.46,2930.19,2944.25,2903.44,4819730000.0
2020-05-12,2939.5,2870.12,2945.82,2869.59,5119630000.0
2020-05-13,2865.86,2820.0,2874.14,2793.15,6151650000.0
2020-05-14,2794.54,2852.5,2852.8,2766.64,5651130000.0
2020-05-15,2829.95,2863.7,2865.01,2816.78,5507700000.0
2020-05-18,2913.86,2953.91,2968.09,2913.86,6373670000.0
2020-05-19,2948.59,2922.94,2964.21,2922.35,4984330000.0
2020-05-20,2953.63,2971.61,2980.29,2953.63,5005380000.0
2020-05-21,2969.95,2948.51,2978.5,2938.57,4976620000.0
2020-05-22,2948.05,2955.45,2956.76,2933.59,3970860000.0
2020-05-26,3004.08,2991.77,3021.72,2988.17,5848500000.0
2020-05-27,3015.65,3036.13,3036.25,2969.75,6398000000.0
2020-05-28,3046.61,3029.73,3068.67,3023.4,5447020000.0
2020-05-29,3025.17,3044.31,3049.17,2998.61,7297550000.0
2020-06-01,3038.78,3055.73,3062.18,3031.54,4684170000.0
2020-06-02,3064.78,3080.82,3081.07,3051.64,5197150000.0
2020-06-03,3098.9,3122.87,3130.94,3098.9,6005560000.0
2020-06-04,3111.56,3112.35,3128.91,3090.41,6451290000.0
2020-06-05,3163.84,3193.93,3211.72,3163.84,8639300000.0
2020-06-08,3199.92,3232.39,3233.13,3196.0,8498300000.0
2020-06-09,3213.32,3207.18,3222.71,3193.11,6410930000.0
2020-06-10,3213.42,3190.14,3223.27,3181.49,6598870000.0
2020-06-11,3123.53,3002.1,3123.53,2999.49,7037320000.0
2020-06-12,3071.04,3041.31,3088.42,2984.47,5845330000.0
2020-06-15,2993.76,3066.59,3079.76,2965.66,5757480000.0
2020-06-16,3131.0,3124.74,3153.45,3076.06,5845810000.0
2020-06-17,3136.13,3113.49,3141.16,3108.03,4560450000.0
2020-06-18,3101.64,3115.34,3120.0,3093.51,4448690000.0
2020-06-19,3140.29,3097.74,3155.53,3083.11,8346650000.0
2020-06-22,3094.42,3117.86,3120.92,3079.39,4686690000.0
2020-06-23,3138.7,3131.29,3154.9,3127.12,4711850000.0
2020-06-24,3114.4,3050.33,3115.01,3032.13,5597680000.0
2020-06-25,3046.6,3083.76,3086.25,3024.01,4847690000.0
2020-06-26,3073.2,3009.05,3073.73,3004.63,8107850000.0
2020-06-29,3018.59,3053.24,3053.89,2999.74,4473970000.0
2020-06-30,3050.2,3100.29,3111.51,3047.83,4705850000.0
2020-07-01,3105.92,3115.86,3128.44,3101.17,4449230000.0
2020-07-02,3143.64,3130.01,3165.81,3124.52,4197720000.0
2020-07-06,3155.29,3179.72,3182.59,3155.29,4759160000.0
2020-07-07,3166.44,3145.32,3184.15,3142.93,4571330000.0
2020-07-08,3153.07,3169.94,3171.8,3136.53,4937310000.0
2020-07-09,3176.17,3152.05,3179.78,3115.7,4843650000.0
2020-07-10,3152.47,3185.04,3186.82,3136.22,4524190000.0
2020-07-13,3205.08,3155.22,3235.32,3149.43,4902440000.0
2020-07-14,3141.11,3197.52,3200.95,3127.66,4507140000.0
2020-07-15,3225.98,3226.56,3238.28,3200.76,4686830000.0
2020-07-16,3208.36,3215.57,3220.39,3198.59,3972860000.0
2020-07-17,3224.21,3224.73,3233.52,3205.65,4012850000.0
2020-07-20,3224.29,3251.84,3258.61,3215.16,3979340000.0
2020-07-21,3268.52,3257.3,3277.29,3247.77,4556610000.0
2020-07-22,3254.86,3276.02,3279.32,3253.1,4267160000.0
2020-07-23,3271.64,3235.66,3279.99,3222.66,4296760000.0
2020-07-24,3218.58,3215.63,3227.26,3200.05,3689410000.0
2020-07-27,3219.84,3239.41,3241.43,3214.25,3970310000.0
2020-07-28,3234.27,3218.44,3243.72,3216.17,4053180000.0
2020-07-29,3227.22,3258.44,3264.74,3227.22,4478200000.0
2020-07-30,3231.76,3246.22,3250.92,3204.13,4264920000.0
2020-07-31,3270.45,3271.12,3272.17,3220.26,5007530000.0
2020-08-03,3288.26,3294.61,3302.73,3284.53,4438940000.0
2020-08-04,3289.92,3306.51,3306.84,3286.37,4414380000.0
2020-08-05,3317.37,3327.77,3330.77,3317.37,4535060000.0
2020-08-06,3323.17,3349.16,3351.03,3318.14,4278930000.0
2020-08-07,3340.05,3351.28,3352.54,3328.72,4110030000.0
2020-08-10,3356.04,3360.47,3363.29,3335.44,4327920000.0
2020-08-11,3370.34,3333.69,3381.01,3326.44,4880540000.0
2020-08-12,3355.46,3380.35,3387.89,3355.46,3772250000.0
2020-08-13,3372.95,3373.43,3387.24,3363.35,3438730000.0
2020-08-14,3368.66,3372.85,3378.51,3361.64,3200060000.0
2020-08-17,3380.86,3381.99,3387.59,3379.22,3460330000.0
2020-08-18,3387.04,3389.78,3395.06,3370.15,3669550000.0
2020-08-19,3392.51,3374.85,3399.54,3369.66,3679480000.0
2020-08-20,3360.48,3385.51,3390.8,3354.69,3431040000.0
2020-08-21,3386.01,3397.16,3399.96,3379.31,3505010000.0
2020-08-24,3418.09,3431.28,3432.09,3413.13,3743410000.0
2020-08-25,3435.95,3443.62,3444.21,3425.84,3627650000.0
2020-08-26,3449.97,3478.73,3481.07,3444.15,3780530000.0
2020-08-27,3485.14,3484.55,3501.38,3468.35,3955890000.0
2020-08-28,3494.69,3508.01,3509.23,3484.32,3868510000.0
2020-08-31,3509.73,3500.31,3514.77,3493.25,4348280000.0
2020-09-01,3507.44,3526.65,3528.03,3494.6,4101490000.0
2020-09-02,3543.76,3580.84,3588.11,3535.23,4295640000.0
2020-09-03,3564.74,3455.06,3564.85,3427.41,4911830000.0
2020-09-04,3453.6,3426.96,3479.15,3349.63,4438720000.0
2020-09-08,3371.88,3331.84,3379.97,3329.27,4694330000.0
2020-09-09,3369.82,3398.96,3424.77,3366.84,3932520000.0
2020-09-10,3412.56,3339.19,3425.55,3329.25,4208630000.0
